prvi_1,prvi_2,prvi_3,prvi_4,prvi_5,prvi_6,prvi_7,prvi_8,prvi_9,drugi_1,drugi_2,drugi_3,drugi_4,drugi_5,drugi_6,drugi_7,drugi_8,drugi_9,rezultat
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,lijevo_rot+statika
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,lijevo_rot+statika
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,lijevo_rot+statika
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,lijevo_rot+desno
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,lijevo_rot+desno
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,lijevo_rot+desno
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,lijevo_rot+desno
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+desno
0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,lijevo_rot+desno
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,lijevo_rot+desno
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,lijevo_rot+desno
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,lijevo_rot+desno_rot
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,lijevo_rot+desno_rot
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lijevo_rot+desno_rot
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,lijevo_rot+desno_rot
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+desno_rot
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+desno_rot
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+desno_rot
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,lijevo_rot+desno_rot
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,lijevo_rot+desno_rot
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+dijag_desno
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,lijevo_rot+dijag_desno
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+dijag_desno
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,lijevo_rot+dijag_desno
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,lijevo_rot+dijag_desno
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,lijevo_rot+dijag_desno
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,lijevo_rot+dijag_lijevo
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+dijag_lijevo
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,lijevo_rot+dijag_lijevo
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+dijag_lijevo
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,lijevo_rot+dijag_lijevo
0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,lijevo_rot+dijag_lijevo
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,lijevo_rot+dolje
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lijevo_rot+dolje
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+dolje
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+dolje
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,lijevo_rot+dolje
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,lijevo_rot+dolje
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+dolje
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,lijevo_rot+dolje
0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,lijevo_rot+dolje
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,lijevo_rot+gore
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+gore
0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,lijevo_rot+gore
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,lijevo_rot+gore
0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,lijevo_rot+gore
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,lijevo_rot+gore
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lijevo_rot+gore
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+gore
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lijevo_rot+gore
0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,lijevo_rot+lijevo
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,lijevo_rot+lijevo
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lijevo_rot+lijevo
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+lijevo
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,lijevo_rot+lijevo
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,lijevo_rot+lijevo
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+lijevo
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,lijevo_rot+lijevo
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,lijevo_rot+lijevo
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+statika
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,lijevo_rot+statika
0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,lijevo_rot+statika
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,lijevo_rot+statika
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+statika
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,lijevo_rot+statika
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,lijevo_rot+statika
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,lijevo_rot+statika
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,lijevo_rot+statika
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,lijevo_rot+desno
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,lijevo_rot+desno
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,lijevo_rot+desno
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,lijevo_rot+desno
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+desno
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,lijevo_rot+desno
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,lijevo_rot+desno
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,lijevo_rot+desno
1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,lijevo_rot+desno_rot
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,lijevo_rot+desno_rot
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,lijevo_rot+desno_rot
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,lijevo_rot+desno_rot
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+desno_rot
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+desno_rot
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,lijevo_rot+desno_rot
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,lijevo_rot+desno_rot
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,lijevo_rot+desno_rot
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+dijag_desno
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,lijevo_rot+dijag_desno
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+dijag_desno
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,lijevo_rot+dijag_desno
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,lijevo_rot+dijag_desno
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,lijevo_rot+dijag_desno
0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+dijag_lijevo
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+dijag_lijevo
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,lijevo_rot+dijag_lijevo
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+dijag_lijevo
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,lijevo_rot+dijag_lijevo
0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,lijevo_rot+dijag_lijevo
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+dolje
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,lijevo_rot+dolje
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+dolje
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+dolje
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,lijevo_rot+dolje
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,lijevo_rot+dolje
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,lijevo_rot+dolje
0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,lijevo_rot+dolje
0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,lijevo_rot+dolje
0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+gore
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lijevo_rot+gore
0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,lijevo_rot+gore
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,lijevo_rot+gore
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,lijevo_rot+gore
0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,lijevo_rot+gore
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,lijevo_rot+gore
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+gore
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,lijevo_rot+gore
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,lijevo_rot+lijevo
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,lijevo_rot+lijevo
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,lijevo_rot+lijevo
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lijevo_rot+lijevo
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,lijevo_rot+lijevo
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+lijevo
0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+lijevo
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,lijevo_rot+lijevo
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,lijevo_rot+lijevo
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lijevo_rot+statika
0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,lijevo_rot+statika
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,lijevo_rot+statika
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,lijevo_rot+statika
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+statika
0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,lijevo_rot+statika
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,lijevo_rot+statika
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,lijevo_rot+statika
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,lijevo_rot+statika
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,lijevo_rot+desno
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,lijevo_rot+desno
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,lijevo_rot+desno
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,lijevo_rot+desno
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+desno
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,lijevo_rot+desno
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,lijevo_rot+desno
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,lijevo_rot+desno
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,lijevo_rot+desno_rot
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,lijevo_rot+desno_rot
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,lijevo_rot+desno_rot
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,lijevo_rot+desno_rot
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+desno_rot
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,lijevo_rot+desno_rot
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+desno_rot
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,lijevo_rot+desno_rot
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,lijevo_rot+desno_rot
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+dijag_desno
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,lijevo_rot+dijag_desno
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,lijevo_rot+dijag_desno
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,lijevo_rot+dijag_desno
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,lijevo_rot+dijag_desno
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,lijevo_rot+dijag_desno
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+dijag_lijevo
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+dijag_lijevo
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,lijevo_rot+dijag_lijevo
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,lijevo_rot+dijag_lijevo
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,lijevo_rot+dijag_lijevo
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,lijevo_rot+dijag_lijevo
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+dolje
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lijevo_rot+dolje
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+dolje
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,lijevo_rot+dolje
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,lijevo_rot+dolje
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,lijevo_rot+dolje
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+dolje
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,lijevo_rot+dolje
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,lijevo_rot+dolje
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+gore
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+gore
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,lijevo_rot+gore
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,lijevo_rot+gore
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,lijevo_rot+gore
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,lijevo_rot+gore
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lijevo_rot+gore
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,lijevo_rot+gore
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,lijevo_rot+gore
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,lijevo_rot+lijevo
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,lijevo_rot+lijevo
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,lijevo_rot+lijevo
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+lijevo
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,lijevo_rot+lijevo
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+lijevo
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+lijevo
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,lijevo_rot+lijevo
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,lijevo_rot+lijevo
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,lijevo_rot+statika
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,lijevo_rot+statika
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,lijevo_rot+statika
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lijevo_rot+statika
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+statika
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,lijevo_rot+statika
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,lijevo_rot+statika
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,lijevo_rot+statika
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,lijevo_rot+statika
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,lijevo_rot+desno
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,lijevo_rot+desno
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,lijevo_rot+desno
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,lijevo_rot+desno
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,lijevo_rot+desno
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,lijevo_rot+desno
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,lijevo_rot+desno
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,lijevo_rot+desno
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,lijevo_rot+desno_rot
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,lijevo_rot+desno_rot
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,lijevo_rot+desno_rot
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,lijevo_rot+desno_rot
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,lijevo_rot+desno_rot
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+desno_rot
0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+desno_rot
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,lijevo_rot+desno_rot
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,lijevo_rot+desno_rot
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,lijevo_rot+dijag_desno
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,lijevo_rot+dijag_desno
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+dijag_desno
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,lijevo_rot+dijag_desno
0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,lijevo_rot+dijag_desno
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,lijevo_rot+dijag_desno
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+dijag_lijevo
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,lijevo_rot+dijag_lijevo
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,lijevo_rot+dijag_lijevo
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+dijag_lijevo
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,lijevo_rot+dijag_lijevo
0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,lijevo_rot+dijag_lijevo
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+dolje
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,lijevo_rot+dolje
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,lijevo_rot+dolje
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+dolje
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,lijevo_rot+dolje
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,lijevo_rot+dolje
0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+dolje
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,lijevo_rot+dolje
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,lijevo_rot+dolje
0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+gore
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+gore
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,lijevo_rot+gore
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,lijevo_rot+gore
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,lijevo_rot+gore
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,lijevo_rot+gore
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,lijevo_rot+gore
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,lijevo_rot+gore
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,lijevo_rot+gore
0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,lijevo_rot+lijevo
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,lijevo_rot+lijevo
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,lijevo_rot+lijevo
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+lijevo
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,lijevo_rot+lijevo
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+lijevo
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,lijevo_rot+lijevo
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,lijevo_rot+lijevo
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,lijevo_rot+lijevo
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,lijevo_rot+statika
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,lijevo_rot+statika
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,lijevo_rot+statika
0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,lijevo_rot+statika
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,lijevo_rot+statika
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,lijevo_rot+statika
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,lijevo_rot+statika
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,lijevo_rot+statika
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,lijevo_rot+statika
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,lijevo_rot+desno
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,lijevo_rot+desno
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,lijevo_rot+desno
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,lijevo_rot+desno
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,lijevo_rot+desno
0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,lijevo_rot+desno
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,lijevo_rot+desno
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,lijevo_rot+desno
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,lijevo_rot+desno_rot
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,lijevo_rot+desno_rot
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,lijevo_rot+desno_rot
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,lijevo_rot+desno_rot
0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,lijevo_rot+desno_rot
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,lijevo_rot+desno_rot
0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,lijevo_rot+desno_rot
0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,lijevo_rot+desno_rot
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,lijevo_rot+desno_rot
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,lijevo_rot+dijag_desno
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,lijevo_rot+dijag_desno
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,lijevo_rot+dijag_desno
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,lijevo_rot+dijag_desno
